time,entity_id,location,timediff
2012-05-21T13:01:00Z,121,1250,47
2012-05-21T13:03:00Z,448,2,47
2012-05-21T13:14:00Z,97,158,47
2012-05-21T13:34:00Z,403,1097,47
2012-05-21T13:39:00Z,14,18,47
2012-05-21T13:39:00Z,204,417,47
2012-05-21T13:53:00Z,338,941,47
2012-05-21T13:54:00Z,448,1140,47
2012-05-21T14:01:00Z,109,178,47
2012-05-21T14:04:00Z,104,167,47
2012-05-21T14:18:00Z,125,1214,47
2012-05-21T14:19:00Z,322,889,47
2012-05-21T14:22:00Z,95,1371,47
2012-05-21T14:22:00Z,219,475,47
2012-05-21T14:38:00Z,125,236,47
2012-05-21T14:45:00Z,182,346,47
2012-05-21T14:52:00Z,106,170,47
2012-05-21T14:55:00Z,192,1356,47
2012-05-21T14:56:00Z,164,140,47
2012-05-21T15:07:00Z,105,413,47
2012-05-21T15:09:00Z,298,794,47
2012-05-21T15:12:00Z,3,62,47
2012-05-21T15:14:00Z,411,1252,47
2012-05-21T15:14:00Z,58,169,47
2012-05-21T15:15:00Z,443,98,47
2012-05-21T15:16:00Z,443,1284,47
2012-05-21T15:22:00Z,13,173,47
2012-05-21T15:31:00Z,3,3,47
2012-05-21T15:32:00Z,443,2,47
2012-05-21T15:34:00Z,93,408,47
2012-05-21T15:38:00Z,250,819,47
2012-05-21T15:40:00Z,276,1273,47
2012-05-21T15:52:00Z,302,1385,47
2012-05-21T15:55:00Z,415,404,47
2012-05-21T15:56:00Z,245,1099,47
2012-05-21T15:59:00Z,8,161,47
2012-05-21T16:00:00Z,415,404,47
2012-05-21T16:06:00Z,100,163,47
2012-05-21T16:07:00Z,202,410,47
2012-05-21T16:13:00Z,54,1253,47
2012-05-21T16:20:00Z,122,204,47
2012-05-21T16:53:00Z,432,1386,47
2012-05-21T16:54:00Z,15,54,47
2012-05-21T16:59:00Z,445,1376,47
2012-05-21T17:00:00Z,36,1193,47
2012-05-21T17:01:00Z,182,474,47
2012-05-21T17:02:00Z,32,1275,47
2012-05-21T17:03:00Z,237,793,47
2012-05-21T17:24:00Z,6,7,47
2012-05-21T17:29:00Z,3,59,47
2012-05-21T17:44:00Z,3,39,47
2012-05-21T17:50:00Z,32,206,47
2012-05-21T17:57:00Z,36,141,47
2012-05-21T18:03:00Z,130,1387,47
2012-05-21T18:03:00Z,3,99,47
2012-05-21T18:05:00Z,3,1024,47
2012-05-21T18:11:00Z,3,2,48
2012-05-21T18:15:00Z,32,39,48
2012-05-21T18:16:00Z,3,792,48
2012-05-21T18:25:00Z,3,399,48
2012-05-21T18:29:00Z,195,929,48
2012-05-21T18:32:00Z,423,184,48
2012-05-21T18:39:00Z,403,1097,48
2012-05-21T18:40:00Z,32,2,48
2012-05-21T18:43:00Z,74,1388,48
2012-05-21T18:43:00Z,36,1193,48
2012-05-21T18:43:00Z,77,116,48
2012-05-21T18:46:00Z,423,1075,48
2012-05-21T18:47:00Z,66,95,48
2012-05-21T18:47:00Z,36,915,48
2012-05-21T18:50:00Z,3,722,48
2012-05-21T18:55:00Z,4,4,48
2012-05-21T19:02:00Z,219,1389,48
2012-05-21T19:06:00Z,387,2,48
2012-05-21T19:10:00Z,55,1378,48
2012-05-21T19:10:00Z,55,81,48
2012-05-21T19:20:00Z,4,982,48
2012-05-21T19:23:00Z,416,2,48
2012-05-21T19:27:00Z,163,564,48
2012-05-21T19:31:00Z,338,943,48
2012-05-21T19:32:00Z,237,1344,48
2012-05-21T19:33:00Z,32,99,48
2012-05-21T19:47:00Z,66,662,48
2012-05-21T19:52:00Z,19,531,48
2012-05-21T19:54:00Z,144,361,48
2012-05-21T19:55:00Z,303,952,48
2012-05-21T19:58:00Z,415,238,48
2012-05-21T19:59:00Z,60,82,48
2012-05-21T20:00:00Z,32,208,48
2012-05-21T20:08:00Z,152,1257,48
2012-05-21T20:10:00Z,237,598,48
2012-05-21T20:11:00Z,180,644,48
2012-05-21T20:37:00Z,311,1305,48
2012-05-21T20:39:00Z,116,830,48
2012-05-21T20:41:00Z,18,19,48
2012-05-21T20:59:00Z,447,2,48
2012-05-21T21:03:00Z,149,279,48
2012-05-21T21:16:00Z,32,406,48
2012-05-21T21:44:00Z,198,1390,48
2012-05-21T21:51:00Z,411,110,48
2012-05-21T22:03:00Z,114,82,48
2012-05-21T22:06:00Z,22,108,48
2012-05-21T22:18:00Z,439,26,48
2012-05-21T22:20:00Z,144,460,48
2012-05-21T22:23:00Z,396,121,48
2012-05-21T22:28:00Z,111,625,48
2012-05-21T22:30:00Z,32,893,48
2012-05-21T22:34:00Z,35,662,48
2012-05-21T22:40:00Z,32,208,48
2012-05-21T22:41:00Z,432,1391,48
2012-05-21T22:43:00Z,223,476,48
2012-05-21T22:45:00Z,39,105,48
2012-05-21T22:49:00Z,326,1392,48
2012-05-21T22:52:00Z,22,40,48
2012-05-21T23:00:00Z,20,277,48
2012-05-21T23:03:00Z,189,40,48
2012-05-21T23:03:00Z,139,436,48
2012-05-21T23:05:00Z,68,1234,48
2012-05-21T23:12:00Z,32,40,48
2012-05-21T23:18:00Z,103,1307,48
2012-05-21T23:22:00Z,50,99,48
2012-05-21T23:26:00Z,128,839,48
2012-05-21T23:28:00Z,44,598,48
2012-05-21T23:38:00Z,44,64,48
2012-05-21T23:38:00Z,179,1114,48
2012-05-21T23:39:00Z,396,1185,48
2012-05-21T23:41:00Z,57,467,48
2012-05-21T23:42:00Z,188,20,48
2012-05-21T23:49:00Z,338,926,48
2012-05-21T23:56:00Z,178,40,48
2012-05-22T00:07:00Z,228,492,48
2012-05-22T00:12:00Z,70,283,48
2012-05-22T00:13:00Z,413,1254,48
2012-05-22T00:17:00Z,202,110,48
2012-05-22T00:21:00Z,58,87,48
2012-05-22T00:34:00Z,250,934,48
2012-05-22T00:34:00Z,105,495,48
2012-05-22T00:44:00Z,266,1215,48
2012-05-22T00:45:00Z,77,1393,48
2012-05-22T00:47:00Z,16,442,48
2012-05-22T00:50:00Z,185,1202,48
2012-05-22T00:57:00Z,253,17,48
2012-05-22T01:02:00Z,61,208,48
2012-05-22T01:04:00Z,182,346,48
2012-05-22T01:06:00Z,219,568,48
2012-05-22T01:09:00Z,86,143,48
2012-05-22T01:11:00Z,231,498,48
2012-05-22T01:14:00Z,58,558,48
2012-05-22T01:15:00Z,76,558,48
2012-05-22T01:27:00Z,449,40,48
2012-05-22T01:30:00Z,92,552,48
2012-05-22T01:30:00Z,128,496,48
2012-05-22T01:32:00Z,338,941,48
2012-05-22T01:32:00Z,48,67,48
2012-05-22T01:33:00Z,45,65,48
2012-05-22T01:36:00Z,246,1394,48
2012-05-22T01:36:00Z,224,736,48
2012-05-22T01:39:00Z,450,40,48
2012-05-22T01:50:00Z,64,92,48
2012-05-22T01:51:00Z,299,1326,48
2012-05-22T01:53:00Z,3,721,48
2012-05-22T01:59:00Z,3,2,48
2012-05-22T02:00:00Z,14,1395,48
2012-05-22T02:03:00Z,3,722,48
2012-05-22T02:07:00Z,16,769,48
2012-05-22T02:11:00Z,15,362,48
2012-05-22T02:12:00Z,58,1366,48
2012-05-22T02:14:00Z,150,40,48
2012-05-22T02:14:00Z,76,1366,48
2012-05-22T02:19:00Z,116,40,48
2012-05-22T02:24:00Z,3,424,48
2012-05-22T02:28:00Z,14,316,48
2012-05-22T02:30:00Z,26,380,48
2012-05-22T02:41:00Z,131,878,48
2012-05-22T02:41:00Z,36,52,48
2012-05-22T02:42:00Z,430,1396,48
2012-05-22T02:43:00Z,197,769,48
2012-05-22T02:49:00Z,43,766,48
2012-05-22T03:00:00Z,253,737,48
2012-05-22T03:01:00Z,160,372,48
2012-05-22T03:01:00Z,14,185,48
2012-05-22T03:06:00Z,227,1040,48
2012-05-22T03:10:00Z,48,145,48
2012-05-22T03:16:00Z,134,140,48
2012-05-22T03:21:00Z,102,769,48
2012-05-22T03:31:00Z,325,2,48
2012-05-22T03:46:00Z,65,94,48
2012-05-22T03:50:00Z,160,790,48
2012-05-22T03:52:00Z,432,1329,48
2012-05-22T03:57:00Z,451,427,48
2012-05-22T04:07:00Z,164,140,48
2012-05-22T04:12:00Z,35,882,48
2012-05-22T04:15:00Z,370,2,48
2012-05-22T04:30:00Z,122,878,48
2012-05-22T04:35:00Z,338,943,48
2012-05-22T04:48:00Z,32,208,48
2012-05-22T04:55:00Z,32,106,48
2012-05-22T05:04:00Z,283,1274,48
2012-05-22T05:48:00Z,289,298,48
2012-05-22T06:22:00Z,90,147,48
2012-05-22T06:30:00Z,85,140,48
2012-05-22T06:42:00Z,32,1275,48
2012-05-22T07:09:00Z,39,105,48
2012-05-22T07:12:00Z,26,1178,48
2012-05-22T08:02:00Z,52,326,48
2012-05-22T08:26:00Z,52,72,48
2012-05-22T08:46:00Z,174,1092,48
2012-05-22T10:29:00Z,180,644,48
2012-05-22T11:08:00Z,435,1029,48
2012-05-22T11:40:00Z,20,1177,48
2012-05-22T12:22:00Z,220,473,48
2012-05-22T12:32:00Z,231,207,48
2012-05-22T13:15:00Z,97,158,48
2012-05-22T13:20:00Z,58,79,48
2012-05-22T14:20:00Z,322,889,48
2012-05-22T14:28:00Z,32,450,48
2012-05-22T14:31:00Z,180,644,48
2012-05-22T14:39:00Z,32,11,48
2012-05-22T14:39:00Z,192,1356,48
2012-05-22T14:42:00Z,125,236,48
2012-05-22T14:46:00Z,75,401,48
2012-05-22T14:47:00Z,106,170,48
2012-05-22T14:50:00Z,298,794,48
2012-05-22T14:52:00Z,214,825,48
2012-05-22T15:04:00Z,111,182,48
2012-05-22T15:08:00Z,395,1184,48
2012-05-22T15:11:00Z,13,173,48
2012-05-22T15:11:00Z,338,926,48
2012-05-22T15:15:00Z,109,178,48
2012-05-22T15:15:00Z,8,282,48
2012-05-22T15:15:00Z,105,413,48
2012-05-22T15:17:00Z,45,171,48
2012-05-22T15:22:00Z,52,162,48
2012-05-22T15:25:00Z,180,402,48
2012-05-22T15:29:00Z,0,195,48
2012-05-22T15:29:00Z,0,233,48
2012-05-22T15:52:00Z,452,1072,48
2012-05-22T16:01:00Z,259,2,48
2012-05-22T16:02:00Z,259,6,48
2012-05-22T16:02:00Z,161,656,48
2012-05-23T15:50:00Z,23,591,49
2012-05-23T15:51:00Z,6,7,49
2012-05-23T15:55:00Z,393,2,49
2012-05-23T16:02:00Z,100,163,49
2012-05-23T16:14:00Z,453,1397,49
2012-05-23T16:15:00Z,441,1372,49
2012-05-23T16:20:00Z,301,798,49
2012-05-23T16:32:00Z,15,54,49
2012-05-23T16:36:00Z,35,1398,49
2012-05-23T16:59:00Z,32,1187,49
2012-05-23T17:11:00Z,454,851,49
2012-05-23T17:12:00Z,455,820,49
2012-05-23T17:20:00Z,54,1399,49
2012-05-23T17:31:00Z,32,450,49
2012-05-23T17:41:00Z,32,11,49
2012-05-23T17:45:00Z,456,2,49
2012-05-23T17:58:00Z,67,1032,49
2012-05-23T18:15:00Z,438,1400,50
2012-05-23T18:24:00Z,3,1401,50
2012-05-23T18:29:00Z,23,1120,50
2012-05-23T18:30:00Z,3,722,50
2012-05-23T18:34:00Z,122,204,50
2012-05-23T18:45:00Z,158,1263,50
2012-05-23T18:46:00Z,48,67,50
2012-05-23T18:55:00Z,154,95,50
2012-05-23T19:03:00Z,3,1171,50
2012-05-23T19:04:00Z,192,431,50
2012-05-23T19:04:00Z,158,896,50
2012-05-23T19:17:00Z,80,130,50
2012-05-23T19:25:00Z,3,1140,50
2012-05-23T19:31:00Z,122,462,50
2012-05-23T19:39:00Z,135,1254,50
2012-05-23T19:46:00Z,15,1141,50
2012-05-23T19:47:00Z,33,1061,50
2012-05-23T19:51:00Z,291,1234,50
2012-05-23T19:54:00Z,112,541,50
2012-05-23T19:57:00Z,445,781,50
2012-05-23T19:59:00Z,301,798,50
2012-05-23T20:01:00Z,15,54,50
2012-05-23T20:01:00Z,143,952,50
2012-05-23T20:01:00Z,303,396,50
2012-05-23T20:03:00Z,72,503,50
2012-05-23T20:05:00Z,418,1156,50
2012-05-23T20:07:00Z,270,803,50
2012-05-23T20:07:00Z,54,1232,50
2012-05-23T20:07:00Z,111,182,50
2012-05-23T20:11:00Z,13,189,50
2012-05-23T20:11:00Z,13,13,50
2012-05-23T20:22:00Z,66,194,50
2012-05-23T20:26:00Z,39,446,50
2012-05-23T20:29:00Z,157,1402,50
2012-05-23T20:30:00Z,14,14,50
2012-05-23T20:33:00Z,44,1082,50
2012-05-23T20:39:00Z,121,203,50
2012-05-23T20:46:00Z,8,827,50
2012-05-23T20:49:00Z,72,114,50
2012-05-23T20:49:00Z,26,1234,50
2012-05-23T21:28:00Z,245,282,50
2012-05-23T21:36:00Z,79,202,50
2012-05-23T21:37:00Z,79,202,50
2012-05-23T21:39:00Z,98,171,50
2012-05-23T21:39:00Z,79,1157,50
2012-05-23T21:40:00Z,39,121,50
2012-05-23T21:41:00Z,122,204,50
2012-05-23T21:43:00Z,12,101,50
2012-05-23T22:11:00Z,39,470,50
2012-05-23T22:35:00Z,423,1403,50
2012-05-23T22:40:00Z,189,40,50
2012-05-23T22:46:00Z,445,489,50
2012-05-23T22:51:00Z,171,685,50
2012-05-23T22:56:00Z,44,64,50
2012-05-23T23:11:00Z,180,273,50
2012-05-23T23:12:00Z,174,815,50
2012-05-23T23:14:00Z,201,1352,50
2012-05-23T23:17:00Z,65,550,50
2012-05-23T23:18:00Z,8,659,50
2012-05-23T23:22:00Z,54,217,50
2012-05-23T23:23:00Z,78,1123,50
2012-05-23T23:34:00Z,144,1404,50
2012-05-23T23:34:00Z,149,328,50
2012-05-23T23:40:00Z,418,1075,50
2012-05-23T23:44:00Z,457,452,50
2012-05-23T23:46:00Z,172,11,50
2012-05-23T23:52:00Z,12,1256,50
2012-05-23T23:52:00Z,435,1029,50
2012-05-23T23:56:00Z,435,1029,50
2012-05-23T23:56:00Z,4,859,50
2012-05-23T23:56:00Z,138,677,50
2012-05-23T23:56:00Z,178,40,50
2012-05-24T00:04:00Z,30,1130,50
2012-05-24T00:08:00Z,15,590,50
2012-05-24T00:12:00Z,4,860,50
2012-05-24T00:16:00Z,12,651,50
2012-05-24T00:22:00Z,4,1136,50
2012-05-24T00:31:00Z,250,372,50
2012-05-24T00:33:00Z,227,498,50
2012-05-24T00:35:00Z,61,208,50
2012-05-24T00:41:00Z,114,82,50
2012-05-24T00:52:00Z,248,560,50
2012-05-24T00:56:00Z,15,208,50
2012-05-24T01:09:00Z,36,359,50
2012-05-24T01:10:00Z,125,444,50
2012-05-24T01:22:00Z,290,2,50
2012-05-24T01:23:00Z,420,1280,50
2012-05-24T01:29:00Z,12,26,50
2012-05-24T01:32:00Z,356,1070,50
2012-05-24T01:32:00Z,19,956,50
2012-05-24T01:34:00Z,72,40,50
2012-05-24T01:42:00Z,430,1396,50
2012-05-24T01:49:00Z,321,24,50
2012-05-24T01:50:00Z,7,40,50
2012-05-24T02:05:00Z,393,331,50
2012-05-24T02:08:00Z,44,326,50
2012-05-24T02:11:00Z,128,839,50
2012-05-24T02:13:00Z,216,339,50
2012-05-24T02:13:00Z,44,64,50
2012-05-24T02:17:00Z,232,272,50
2012-05-24T02:18:00Z,75,117,50
2012-05-24T02:19:00Z,150,40,50
2012-05-24T02:41:00Z,130,1405,50
2012-05-24T02:43:00Z,284,419,50
2012-05-24T02:47:00Z,12,12,50
2012-05-24T02:55:00Z,23,494,50
2012-05-24T02:55:00Z,103,1199,50
2012-05-24T03:07:00Z,159,298,50
2012-05-24T03:16:00Z,116,579,50
2012-05-24T03:18:00Z,3,724,50
2012-05-24T03:19:00Z,76,258,50
2012-05-24T03:20:00Z,363,946,50
2012-05-24T03:25:00Z,411,1086,50
2012-05-24T03:29:00Z,134,140,50
2012-05-24T03:29:00Z,85,274,50
2012-05-24T03:32:00Z,425,676,50
2012-05-24T03:33:00Z,3,1024,50
2012-05-24T03:40:00Z,3,99,50
2012-05-24T03:43:00Z,26,90,50
2012-05-24T03:45:00Z,12,327,50
2012-05-24T03:48:00Z,454,677,50
2012-05-24T03:52:00Z,363,319,50
2012-05-24T03:52:00Z,164,1318,50
2012-05-24T03:58:00Z,26,831,50
2012-05-24T04:01:00Z,3,39,50
2012-05-24T04:18:00Z,3,59,50
2012-05-24T04:25:00Z,23,693,50
2012-05-24T04:27:00Z,404,956,50
2012-05-24T04:28:00Z,33,562,50
2012-05-24T04:31:00Z,3,62,50
2012-05-24T04:32:00Z,54,74,50
2012-05-24T04:44:00Z,85,1091,50
2012-05-24T04:44:00Z,185,1202,50
2012-05-24T04:49:00Z,62,357,50
2012-05-24T04:53:00Z,3,3,50
2012-05-24T04:55:00Z,12,899,50
2012-05-24T04:58:00Z,316,917,50
2012-05-24T04:59:00Z,32,1275,50
2012-05-24T05:07:00Z,72,114,50
2012-05-24T05:08:00Z,411,1052,50
2012-05-24T05:16:00Z,231,760,50
2012-05-24T05:16:00Z,86,143,50
2012-05-24T05:24:00Z,79,1157,50
2012-05-24T05:28:00Z,79,343,50
2012-05-24T06:04:00Z,7,1079,50
2012-05-24T06:09:00Z,188,331,50
2012-05-24T06:14:00Z,3,348,50
2012-05-24T06:51:00Z,14,185,50
2012-05-24T07:10:00Z,26,1178,50
2012-05-24T07:53:00Z,90,147,50
2012-05-24T07:54:00Z,20,1177,50
2012-05-24T10:08:00Z,284,936,50
2012-05-25T10:06:00Z,209,138,51
2012-05-25T10:29:00Z,246,1394,51
2012-05-25T12:00:00Z,91,221,51
2012-05-25T12:30:00Z,231,207,51
2012-05-25T12:37:00Z,220,466,51
2012-05-25T12:56:00Z,458,676,51
2012-05-25T12:59:00Z,95,152,51
2012-05-25T13:02:00Z,128,222,51
2012-05-25T13:10:00Z,39,105,51
2012-05-25T13:19:00Z,54,217,51
2012-05-25T13:21:00Z,148,2,51
2012-05-25T13:38:00Z,130,1406,51
2012-05-25T13:40:00Z,458,702,51
2012-05-25T13:41:00Z,121,820,51
2012-05-25T13:48:00Z,227,498,51
2012-05-25T13:59:00Z,25,709,51
2012-05-25T14:00:00Z,45,171,51
2012-05-25T14:11:00Z,190,851,51
2012-05-25T14:12:00Z,75,401,51
2012-05-25T14:16:00Z,25,122,51
2012-05-25T14:17:00Z,58,169,51
2012-05-25T14:18:00Z,129,224,51
2012-05-25T14:18:00Z,322,889,51
2012-05-25T14:20:00Z,182,346,51
2012-05-25T14:52:00Z,298,794,51
2012-05-25T14:59:00Z,202,633,51
2012-05-25T15:00:00Z,111,924,51
2012-05-25T15:03:00Z,458,1407,51
2012-05-25T15:03:00Z,111,182,51
2012-05-25T15:04:00Z,395,1184,51
2012-05-25T15:04:00Z,202,410,51
2012-05-25T15:05:00Z,52,162,51
2012-05-25T15:13:00Z,328,930,51
2012-05-25T15:17:00Z,13,173,51
2012-05-25T15:18:00Z,66,1408,51
2012-05-25T15:18:00Z,110,1138,51
2012-05-25T15:26:00Z,441,1372,51
2012-05-25T15:29:00Z,459,1281,51
2012-05-25T15:34:00Z,52,433,51
2012-05-25T15:38:00Z,209,2,51
2012-05-25T15:42:00Z,8,282,51
2012-05-25T15:46:00Z,23,1060,51
2012-05-25T16:01:00Z,452,1072,51
2012-05-25T16:05:00Z,453,1397,51
2012-05-25T16:07:00Z,460,1076,51
2012-05-25T16:10:00Z,96,1409,51
2012-05-25T16:28:00Z,15,54,51
2012-05-25T16:44:00Z,64,92,51
2012-05-25T16:46:00Z,8,161,51
2012-05-25T16:47:00Z,461,1410,51
2012-05-25T16:49:00Z,59,399,51
2012-05-25T16:50:00Z,140,306,51
2012-05-25T17:00:00Z,6,7,51
2012-05-25T17:00:00Z,140,260,51
2012-05-25T17:01:00Z,250,372,51
2012-05-25T17:02:00Z,14,185,51
2012-05-25T17:03:00Z,122,204,51
2012-05-25T17:10:00Z,24,439,51
2012-05-25T17:14:00Z,61,814,51
2012-05-25T17:26:00Z,285,2,51
2012-05-25T17:33:00Z,19,412,51
2012-05-25T17:44:00Z,79,202,51
2012-05-25T17:45:00Z,79,202,51
2012-05-25T17:46:00Z,79,1157,51
2012-05-25T17:49:00Z,290,1411,51
2012-05-25T17:57:00Z,80,125,51
2012-05-25T17:58:00Z,55,1378,51
2012-05-25T17:58:00Z,36,415,51
2012-05-25T17:58:00Z,55,81,51
2012-05-25T18:07:00Z,441,189,51
2012-05-25T18:29:00Z,368,1259,52
2012-05-25T18:29:00Z,172,830,52
2012-05-25T18:29:00Z,273,2,52
2012-05-25T18:33:00Z,90,147,52
2012-05-25T18:37:00Z,101,165,52
2012-05-25T18:41:00Z,177,125,52
2012-05-25T18:43:00Z,48,268,52
2012-05-25T18:46:00Z,30,36,52
2012-05-25T18:46:00Z,393,642,52
2012-05-25T18:46:00Z,462,125,52
2012-05-25T18:49:00Z,432,1386,52
2012-05-25T18:59:00Z,49,452,52
2012-05-25T19:11:00Z,36,52,52
2012-05-25T19:11:00Z,273,422,52
2012-05-25T19:12:00Z,200,2,52
2012-05-25T19:13:00Z,273,1062,52
2012-05-25T19:14:00Z,144,269,52
2012-05-25T19:14:00Z,238,586,52
2012-05-25T19:20:00Z,36,915,52
2012-05-25T19:26:00Z,23,1412,52
2012-05-25T19:26:00Z,15,125,52
2012-05-25T19:32:00Z,105,413,52
2012-05-25T19:36:00Z,288,1257,52
2012-05-25T19:38:00Z,280,561,52
2012-05-25T19:41:00Z,441,1372,52
2012-05-25T19:42:00Z,244,2,52
2012-05-25T19:56:00Z,47,526,52
2012-05-25T19:58:00Z,302,1345,52
2012-05-25T20:00:00Z,20,1177,52
2012-05-25T20:00:00Z,20,175,52
2012-05-25T20:06:00Z,152,2,52
2012-05-25T20:06:00Z,270,976,52
2012-05-25T20:07:00Z,111,927,52
2012-05-25T20:07:00Z,90,890,52
2012-05-25T20:10:00Z,28,34,52
2012-05-25T20:10:00Z,170,1080,52
2012-05-25T20:13:00Z,13,189,52
2012-05-25T20:26:00Z,463,711,52
2012-05-25T20:26:00Z,354,1413,52
2012-05-25T20:27:00Z,8,940,52
2012-05-25T20:31:00Z,158,2,52
2012-05-25T20:41:00Z,23,487,52
2012-05-25T20:54:00Z,14,18,52
2012-05-25T21:08:00Z,72,1220,52
2012-05-25T21:13:00Z,144,1337,52
2012-05-25T21:15:00Z,128,496,52
2012-05-25T21:16:00Z,14,558,52
2012-05-25T21:19:00Z,32,206,52
2012-05-25T21:19:00Z,246,559,52
2012-05-25T21:21:00Z,36,929,52
2012-05-25T21:26:00Z,319,1400,52
2012-05-25T21:38:00Z,55,651,52
2012-05-25T21:38:00Z,14,489,52
2012-05-25T21:51:00Z,245,361,52
2012-05-25T21:51:00Z,425,2,52
2012-05-25T21:55:00Z,224,140,52
2012-05-25T21:58:00Z,455,231,52
2012-05-25T22:02:00Z,164,1400,52
2012-05-25T22:19:00Z,139,2,52
2012-05-25T22:27:00Z,157,635,52
2012-05-25T22:28:00Z,80,345,52
2012-05-25T23:06:00Z,230,556,52
2012-05-25T23:09:00Z,125,551,52
2012-05-25T23:10:00Z,189,40,52
2012-05-25T23:10:00Z,295,16,52
2012-05-25T23:13:00Z,464,1400,52
2012-05-25T23:14:00Z,8,659,52
2012-05-25T23:16:00Z,343,1400,52
2012-05-25T23:20:00Z,4,859,52
2012-05-25T23:22:00Z,48,67,52
2012-05-25T23:31:00Z,4,1022,52
2012-05-25T23:36:00Z,66,464,52
2012-05-25T23:40:00Z,14,185,52
2012-05-25T23:55:00Z,465,2,52
2012-05-25T23:56:00Z,75,117,52
2012-05-25T23:59:00Z,149,295,52
2012-05-26T00:01:00Z,450,1248,52
2012-05-26T00:01:00Z,450,1414,52
2012-05-26T00:02:00Z,178,40,52
2012-05-26T00:02:00Z,450,1415,52
2012-05-26T00:04:00Z,186,634,52
2012-05-26T00:07:00Z,102,1416,52
2012-05-26T00:15:00Z,61,159,52
2012-05-26T00:22:00Z,393,1089,52
2012-05-26T00:26:00Z,58,87,52
2012-05-26T00:29:00Z,49,68,52
2012-05-26T00:33:00Z,72,114,52
2012-05-26T00:36:00Z,411,331,52
2012-05-26T00:37:00Z,326,125,52
2012-05-26T00:39:00Z,103,40,52
2012-05-26T00:40:00Z,186,40,52
2012-05-26T00:42:00Z,74,1388,52
2012-05-26T00:43:00Z,36,732,52
2012-05-26T00:43:00Z,42,1191,52
2012-05-26T00:45:00Z,172,1023,52
2012-05-26T00:48:00Z,130,40,52
2012-05-26T00:49:00Z,128,275,52
2012-05-26T00:51:00Z,36,141,52
2012-05-26T00:51:00Z,65,723,52
2012-05-26T00:59:00Z,225,714,52
2012-05-26T01:00:00Z,319,872,52
2012-05-26T01:02:00Z,60,82,52
2012-05-26T01:03:00Z,301,1400,52
2012-05-26T01:04:00Z,182,346,52
2012-05-26T01:08:00Z,121,127,52
2012-05-26T01:11:00Z,27,533,52
2012-05-26T01:12:00Z,147,40,52
2012-05-26T01:13:00Z,224,1400,52
2012-05-26T01:13:00Z,224,125,52
2012-05-26T01:15:00Z,141,40,52
2012-05-26T01:15:00Z,129,1400,52
2012-05-26T01:16:00Z,455,1147,52
2012-05-26T01:18:00Z,96,40,52
2012-05-26T01:19:00Z,267,549,52
2012-05-26T01:22:00Z,23,743,52
2012-05-26T01:27:00Z,222,1078,52
2012-05-26T01:29:00Z,86,143,52
2012-05-26T01:38:00Z,466,2,52
2012-05-26T01:41:00Z,26,88,52
2012-05-26T01:42:00Z,14,741,52
2012-05-26T01:44:00Z,226,1317,52
2012-05-26T01:48:00Z,343,108,52
2012-05-26T01:50:00Z,96,40,52
2012-05-26T01:51:00Z,14,860,52
2012-05-26T01:51:00Z,48,145,52
2012-05-26T01:52:00Z,96,25,52
2012-05-26T01:52:00Z,467,1417,52
2012-05-26T01:52:00Z,96,40,52
2012-05-26T01:53:00Z,225,1193,52
2012-05-26T01:54:00Z,125,211,52
2012-05-26T01:56:00Z,14,1022,52
2012-05-26T01:58:00Z,413,1254,52
2012-05-26T01:58:00Z,423,452,52
2012-05-26T01:59:00Z,149,1294,52
2012-05-26T02:00:00Z,129,345,52
2012-05-26T02:02:00Z,145,318,52
2012-05-26T02:03:00Z,434,106,52
2012-05-26T02:10:00Z,165,1418,52
2012-05-26T02:15:00Z,231,109,52
2012-05-26T02:16:00Z,434,640,52
2012-05-26T02:16:00Z,458,702,52
2012-05-26T02:17:00Z,150,40,52
2012-05-26T02:19:00Z,411,737,52
2012-05-26T02:24:00Z,468,2,52
2012-05-26T02:24:00Z,51,462,52
2012-05-26T02:26:00Z,125,126,52
2012-05-26T02:36:00Z,125,379,52
2012-05-26T02:37:00Z,12,101,52
2012-05-26T02:43:00Z,76,1325,52
2012-05-26T02:44:00Z,141,125,52
2012-05-26T02:44:00Z,17,512,52
2012-05-26T02:48:00Z,384,132,52
2012-05-26T02:49:00Z,231,1400,52
2012-05-26T02:50:00Z,455,231,52
2012-05-26T02:52:00Z,465,1400,52
2012-05-26T02:55:00Z,385,1400,52
2012-05-26T02:55:00Z,79,1157,52
2012-05-26T02:57:00Z,141,1153,52
2012-05-26T02:58:00Z,464,261,52
2012-05-26T03:06:00Z,90,147,52
2012-05-26T03:09:00Z,178,617,52
2012-05-26T03:15:00Z,62,357,52
2012-05-26T03:24:00Z,395,654,52
2012-05-26T03:24:00Z,61,39,52
2012-05-26T03:25:00Z,134,766,52
2012-05-26T03:26:00Z,376,144,52
2012-05-26T03:28:00Z,455,1147,52
2012-05-26T03:33:00Z,326,125,52
2012-05-26T03:33:00Z,12,26,52
2012-05-26T03:38:00Z,231,1419,52
2012-05-26T03:41:00Z,278,621,52
2012-05-26T03:42:00Z,25,649,52
2012-05-26T03:51:00Z,236,510,52
2012-05-26T03:57:00Z,165,976,52
2012-05-26T04:00:00Z,74,1388,52
2012-05-26T04:02:00Z,430,968,52
2012-05-26T04:04:00Z,12,1256,52
2012-05-26T04:16:00Z,462,549,52
2012-05-26T04:23:00Z,404,956,52
